
Generated at: 2022/03/05 19:08:00
mirDIP version: 5.0.2.3.
Database version: 5.0.2.2



Gene Symbol     - 
Micro RNA       - hsa-miR-126-5p,hsa-miR-126-3p,hsa-miR-138,hsa-miR-146b-5p,hsa-miR-205-5p,hsa-miR-205-3p,hsa-miR-30a-5p,hsa-miR-30a-3p,hsa-miR-30d-5p,hsa-miR-30d-3p,hsa-miR-31-5p,hsa-miR-31-3p,hsa-miR-34c-3p,hsa-miR-34c-5p,hsa-miR-652-5p,hsa-miR-652-3p
Minimum Score   - Very High


MicroRNAs input verification: (1)
Provided Gene Symbol	Suggestion	Updated Symbol at Database
hsa-miR-138	not in database for selected minimum score or unknow microRNA	

Note: Suggested mircoRNAs may NOT be found in database.


Results (2506) 
Gene Symbol	Uniprot	Pseudogene	MicroRNA	Integrated Score	Number of Sources	Score Class	Sources
ZNF618	Q5T7W0		hsa-miR-652-5p	0.35036941864587	10	Very High	MBStar|PACCMIT|bitargeting_May_2021|MirAncesTar|miranda_May_2021|mirmap_May_2021|MiRNATIP|mirzag|PITA_May_2021|RNA22
FBXL5	Q9UKA1		hsa-miR-31-3p	0.350088661225831	5	Very High	Cupid|MBStar|miRTar2GO|MirAncesTar|mirzag
PNP	P00491		hsa-miR-31-3p	0.348306392917975	7	Very High	MBStar|MirTar2|bitargeting_May_2021|miRTar2GO|MirAncesTar|mirbase|MiRNATIP
PRPF4B	Q13523		hsa-miR-34c-3p	0.348003488167152	7	Very High	MBStar|MirTar2|PACCMIT|MirAncesTar|miRDB_v6|MiRNATIP|mirzag
STK35	Q8TDR2		hsa-miR-652-3p	0.347947051022328	8	Very High	MBStar|PACCMIT|bitargeting_May_2021|miRTar2GO|MirAncesTar|MiRNATIP|mirzag|RNA22
SYT1	P21579		hsa-miR-34c-3p	0.347798756907803	6	Very High	Cupid|MBStar|PACCMIT|MirAncesTar|MiRNATIP|mirzag
DNM3	Q9UQ16		hsa-miR-31-3p	0.347344290687881	8	Very High	MBStar|bitargeting_May_2021|miRTar2GO|MirAncesTar|mirbase|MiRNATIP|mirzag|RNA22
ZFHX3	Q15911		hsa-miR-31-3p	0.345863781697727	6	Very High	Cupid|bitargeting_May_2021|miRTar2GO|MirAncesTar|MiRNATIP|RNA22
MARCHF4	Q9P2E8		hsa-miR-652-5p	0.345736216494548	8	Very High	MirTar2|PACCMIT|MirAncesTar|miranda_May_2021|miRDB_v6|MiRNATIP|mirzag|RNA22
OTUD4	Q01804		hsa-miR-34c-3p	0.345626296583562	5	Very High	Cupid|PACCMIT|MirAncesTar|MiRNATIP|mirzag
MASP1	P48740		hsa-miR-31-3p	0.344736577760123	5	Very High	MirTar2|MirAncesTar|miRDB_v6|mirzag|RNA22
KCNK2	O95069		hsa-miR-31-3p	0.344648418001261	5	Very High	Cupid|MBStar|miRTar2GO|MirAncesTar|MiRNATIP
HNRNPA0	Q13151		hsa-miR-31-3p	0.344093251716256	6	Very High	PACCMIT|miRTar2GO|MirAncesTar|miRDB_v6|MiRNATIP|mirzag
PLXNB2	O15031		hsa-miR-126-3p	0.34404498235659	8	Very High	MirTar2|miRTar2GO|MirAncesTar|mirCoX|mirbase|miRDB_v6|MiRNATIP|mirzag
AMMECR1	Q9Y4X0		hsa-miR-34c-3p	0.343979448277987	5	Very High	Cupid|MBStar|MirAncesTar|MiRNATIP|mirzag
RNF128	Q8TEB7		hsa-miR-34c-3p	0.343969288534318	6	Very High	MirTar2|PACCMIT|MirAncesTar|miRDB_v6|MiRNATIP|mirzag
CASK	O14936		hsa-miR-34c-3p	0.343872168900665	5	Very High	MBStar|PACCMIT|MirAncesTar|MiRNATIP|mirzag
NFIA	Q12857		hsa-miR-31-3p	0.343806412592089	7	Very High	Cupid|MBStar|bitargeting_May_2021|MirAncesTar|miRDB_v6|MiRNATIP|RNA22
CDKN2AIP	Q9NXV6		hsa-miR-126-3p	0.342644155888471	6	Very High	Cupid|MirAncesTar|mirCoX|mirbase|MiRNATIP|mirzag
LDLRAD4	O15165		hsa-miR-31-3p	0.342530726116105	6	Very High	Cupid|MBStar|MirTar2|MirAncesTar|miRDB_v6|MiRNATIP
GABRB3	P28472		hsa-miR-652-3p	0.342375313237238	6	Very High	Cupid|MultiMiTar|MirAncesTar|MiRNATIP|mirzag|PITA_May_2021
QKI	Q96PU8		hsa-miR-31-3p	0.342248871442373	7	Very High	Cupid|MBStar|bitargeting_May_2021|miRTar2GO|MirAncesTar|MiRNATIP|RNA22
SNX1	Q13596		hsa-miR-652-3p	0.342003219101386	7	Very High	MBStar|MultiMiTar|bitargeting_May_2021|miRTar2GO|MirAncesTar|mirbase|RNA22
SLITRK3	O94933		hsa-miR-34c-3p	0.34188992659305	5	Very High	Cupid|PACCMIT|MirAncesTar|miRDB_v6|RNA22
ACVR2B	Q13705		hsa-miR-652-3p	0.341489304226513	7	Very High	MBStar|MultiMiTar|miRTar2GO|MirAncesTar|MiRNATIP|mirzag|RNA22
UBE2E2	Q96LR5		hsa-miR-652-5p	0.341169887983324	7	Very High	MirTar2|PACCMIT|MirAncesTar|miranda_May_2021|miRDB_v6|MiRNATIP|mirzag
DCBLD2	Q96PD2		hsa-miR-34c-3p	0.34063931081252	5	Very High	MirTar2|MirAncesTar|miRDB_v6|MiRNATIP|mirzag
KPNA3	O00505		hsa-miR-31-3p	0.340272241421755	4	Very High	Cupid|MBStar|miRTar2GO|mirzag
ADAM9	Q13443		hsa-miR-126-3p	0.340081863448686	6	Very High	Cupid|MirAncesTar|mirCoX|miRDB_v6|MiRNATIP|mirzag
SNX27	Q96L92		hsa-miR-31-3p	0.339379704605275	6	Very High	MBStar|miRTar2GO|MirAncesTar|miRDB_v6|mirzag|PITA_May_2021
CRK	P46108		hsa-miR-126-3p	0.339018718179406	5	Very High	Cupid|mirCoX|miRDB_v6|MiRNATIP|mirzag
TTC39C	Q8N584		hsa-miR-31-3p	0.338664528933944	6	Very High	MBStar|miRTar2GO|MirAncesTar|mirbase|miRDB_v6|mirzag
RANBP9	Q96S59		hsa-miR-34c-3p	0.338618047533311	4	Very High	Cupid|MirTar2|MirAncesTar|miRDB_v6
NFATC3	Q12968		hsa-miR-31-3p	0.338331216368392	5	Very High	Cupid|MBStar|MirAncesTar|MiRNATIP|mirzag
BCL11A	Q9H165		hsa-miR-31-3p	0.338022375924743	6	Very High	Cupid|MBStar|miRTar2GO|MirAncesTar|mirzag|RNA22
MAP2	P11137		hsa-miR-34c-3p	0.33694565542887	7	Very High	MBStar|MirTar2|PACCMIT|MirAncesTar|miRDB_v6|MiRNATIP|mirzag
PTPN4	P29074		hsa-miR-652-3p	0.336826721598214	8	Very High	MBStar|MultiMiTar|bitargeting_May_2021|miRTar2GO|MirAncesTar|mirbase|MiRNATIP|RNA22
GOLM2	Q6P4E1		hsa-miR-34c-3p	0.336146864867264	6	Very High	Cupid|MBStar|MirAncesTar|miRDB_v6|MiRNATIP|mirzag
RPRD1A	Q96P16		hsa-miR-34c-3p	0.335823727189069	6	Very High	Cupid|MBStar|MirTar2|MirAncesTar|MiRNATIP|mirzag
PEAK1	Q9H792		hsa-miR-652-5p	0.335805287168391	9	Very High	MirTar2|bitargeting_May_2021|MirAncesTar|miranda_May_2021|mirmap_May_2021|MiRNATIP|mirzag|PITA_May_2021|RNA22
RCOR1	Q9UKL0		hsa-miR-31-3p	0.334035603774789	5	Very High	Cupid|MirAncesTar|miRDB_v6|MiRNATIP|mirzag
TSPAN9	O75954		hsa-miR-652-5p	0.334012482505491	8	Very High	MBStar|PACCMIT|MirAncesTar|miranda_May_2021|miRDB_v6|MiRNATIP|mirzag|PITA_May_2021
USP1	O94782		hsa-miR-34c-3p	0.33394989918301	5	Very High	Cupid|MBStar|PACCMIT|MirAncesTar|mirzag
STEAP2	Q8NFT2		hsa-miR-34c-3p	0.33384514948927	6	Very High	Cupid|MBStar|MirAncesTar|miRDB_v6|MiRNATIP|mirzag
ZFP36L1	Q07352		hsa-miR-652-3p	0.333832898881157	9	Very High	MBStar|MultiMiTar|bitargeting_May_2021|miRTar2GO|MirAncesTar|mirbase|mirmap_May_2021|PITA_May_2021|RNA22
FOS	P01100		hsa-miR-31-3p	0.333353798743497	4	Very High	Cupid|miRTar2GO|MirAncesTar|mirzag
SLC12A5	Q9H2X9		hsa-miR-34c-3p	0.333172573352541	6	Very High	Cupid|MBStar|MirAncesTar|miRDB_v6|mirzag|RNA22
WEE1	P30291		hsa-miR-31-3p	0.33279126137295	6	Very High	Cupid|MBStar|miRTar2GO|MirAncesTar|MiRNATIP|RNA22
FAM13B	Q9NYF5		hsa-miR-31-3p	0.332772703491968	7	Very High	Cupid|MBStar|bitargeting_May_2021|miRTar2GO|MirAncesTar|PITA_May_2021|RNA22
GLRB	P48167		hsa-miR-31-3p	0.332370832226989	5	Very High	Cupid|MBStar|MirAncesTar|miRDB_v6|mirzag
AMFR	Q9UKV5		hsa-miR-31-3p	0.332220038774518	4	Very High	Cupid|MBStar|MirTar2|MirAncesTar
LLGL1	Q15334		hsa-miR-652-3p	0.332138439917685	7	Very High	MirTar2|MirAncesTar|mirbase|miRDB_v6|MiRNATIP|mirzag|RNA22
ZCCHC2	Q9C0B9		hsa-miR-31-3p	0.33209002891829	5	Very High	Cupid|MBStar|bitargeting_May_2021|miRTar2GO|RNA22
KDM5B	Q9UGL1		hsa-miR-34c-3p	0.331914273906941	5	Very High	Cupid|PACCMIT|MirAncesTar|MiRNATIP|mirzag
NRXN3	Q9HDB5		hsa-miR-31-3p	0.331498464980229	6	Very High	Cupid|MBStar|miRTar2GO|MirAncesTar|MiRNATIP|mirzag
ATXN7L3	Q14CW9		hsa-miR-31-3p	0.331173937413353	7	Very High	MBStar|PACCMIT|bitargeting_May_2021|miRTar2GO|MirAncesTar|mirbase|MiRNATIP
HOXD8	P13378		hsa-miR-34c-3p	0.3310682860864	6	Very High	Cupid|MBStar|MirAncesTar|mirbase|MiRNATIP|mirzag
USP47	Q96K76		hsa-miR-652-3p	0.330998158850899	6	Very High	MBStar|MultiMiTar|bitargeting_May_2021|miRTar2GO|MirAncesTar|mirbase
IL6ST	P40189		hsa-miR-34c-3p	0.33097406980557	6	Very High	MBStar|MirTar2|MirAncesTar|miRDB_v6|MiRNATIP|mirzag
FNDC3A	Q9Y2H6		hsa-miR-34c-3p	0.330526808010563	5	Very High	Cupid|MBStar|MirAncesTar|MiRNATIP|mirzag
PTPN9	P43378		hsa-miR-126-3p	0.330286482687758	7	Very High	PACCMIT|MirAncesTar|mirCoX|mirbase|miRDB_v6|MiRNATIP|mirzag
SON	P18583		hsa-miR-34c-3p	0.330224784694131	6	Very High	Cupid|MBStar|bitargeting_May_2021|MirAncesTar|MiRNATIP|mirzag
AKAP6	Q13023		hsa-miR-34c-3p	0.330205208985769	6	Very High	Cupid|MBStar|MirAncesTar|miRDB_v6|mirzag|RNA22
CAMK4	Q16566		hsa-miR-34c-3p	0.329973011078747	7	Very High	MBStar|PACCMIT|MirAncesTar|mirbase|miRDB_v6|MiRNATIP|mirzag
NAA25	Q14CX7		hsa-miR-31-3p	0.329882357674685	7	Very High	MirTar2|bitargeting_May_2021|MirAncesTar|miRDB_v6|MiRNATIP|mirzag|PITA_May_2021
UGT2A3	Q6UWM9		hsa-miR-34c-3p	0.329313493900839	5	Very High	MBStar|MirTar2|MirAncesTar|miRDB_v6|mirzag
RCAN2	Q14206		hsa-miR-34c-3p	0.329193002009529	6	Very High	MBStar|PACCMIT|MirAncesTar|mirbase|miRDB_v6|mirzag
DPP8	Q6V1X1		hsa-miR-652-3p	0.328879581399673	8	Very High	MBStar|MultiMiTar|miRTar2GO|MirAncesTar|mirbase|MiRNATIP|PITA_May_2021|rnahybrid_May_2021
AKAIN1	P0CW23		hsa-miR-31-3p	0.328828500327775	6	Very High	MBStar|MirTar2|bitargeting_May_2021|MirAncesTar|miRDB_v6|mirzag
PPM1A	P35813		hsa-miR-34c-3p	0.328683750915262	6	Very High	MBStar|MirTar2|MirAncesTar|miRDB_v6|MiRNATIP|mirzag
UBE2Z	Q9H832		hsa-miR-31-3p	0.328481654778903	7	Very High	MBStar|PACCMIT|bitargeting_May_2021|miRTar2GO|MirAncesTar|mirbase|MiRNATIP
WASF3	Q9UPY6		hsa-miR-31-3p	0.328311650471418	6	Very High	Cupid|MirAncesTar|miRDB_v6|MiRNATIP|mirzag|RNA22
SRD5A3	Q9H8P0		hsa-miR-31-3p	0.328022264393959	7	Very High	MBStar|miRTar2GO|MirAncesTar|mirbase|miRDB_v6|MiRNATIP|mirzag
ATP5IF1	Q9UII2		hsa-miR-652-3p	0.327921118949727	5	Very High	MirTar2|MultiMiTar|miRTar2GO|MirAncesTar|MiRNATIP
RNF11	Q9Y3C5		hsa-miR-31-3p	0.327818238223033	4	Very High	Cupid|miRTar2GO|MiRNATIP|mirzag
CD59	P13987		hsa-miR-652-5p	0.327711833315881	9	Very High	MBStar|MirTar2|bitargeting_May_2021|MirAncesTar|miranda_May_2021|miRDB_v6|mirmap_May_2021|MiRNATIP|mirzag
PTPRF	P10586		hsa-miR-31-3p	0.32741265011728	7	Very High	PACCMIT|bitargeting_May_2021|miRTar2GO|MirAncesTar|mirmap_May_2021|MiRNATIP|RNA22
KANK2	Q63ZY3		hsa-miR-126-3p	0.327307255489717	8	Very High	MBStar|bitargeting_May_2021|miRTar2GO|MirAncesTar|mirCoX|MiRNATIP|mirzag|PITA_May_2021
YWHAG	P61981		hsa-miR-652-5p	0.327135652053915	8	Very High	MirTar2|PACCMIT|MirAncesTar|miranda_May_2021|miRDB_v6|MiRNATIP|mirzag|PITA_May_2021
CDK19	Q9BWU1		hsa-miR-31-3p	0.326760247587582	6	Very High	Cupid|MBStar|miRTar2GO|MirAncesTar|mirzag|RNA22
OGT	O15294		hsa-miR-31-3p	0.326716145646062	7	Very High	Cupid|MBStar|MirAncesTar|miRDB_v6|MiRNATIP|mirzag|RNA22
AFF2	P51816		hsa-miR-31-3p	0.326665414602801	6	Very High	Cupid|MBStar|MirTar2|MirAncesTar|mirzag|RNA22
SRSF1	Q07955		hsa-miR-31-3p	0.326336340148482	5	Very High	Cupid|MBStar|miRTar2GO|MirAncesTar|MiRNATIP
TRPC1	P48995		hsa-miR-31-3p	0.326307396004902	6	Very High	MBStar|miRTar2GO|MirAncesTar|mirbase|MiRNATIP|mirzag
SUCO	Q9UBS9		hsa-miR-34c-3p	0.326042086641959	5	Very High	Cupid|MBStar|MirAncesTar|miRDB_v6|mirzag
SYNCRIP	O60506		hsa-miR-31-3p	0.325905267677876	5	Very High	Cupid|MBStar|miRTar2GO|MirAncesTar|MiRNATIP
DNAAF6	Q9NQM4		hsa-miR-34c-3p	0.325852822135543	5	Very High	MBStar|MirTar2|MirAncesTar|miRDB_v6|mirzag
TENM3	Q9P273		hsa-miR-31-3p	0.32581479482137	7	Very High	Cupid|MBStar|MirAncesTar|mirbase|MiRNATIP|mirzag|RNA22
PUM2	Q8TB72		hsa-miR-31-3p	0.325646934878445	6	Very High	Cupid|MBStar|miRTar2GO|MirAncesTar|MiRNATIP|mirzag
AMMECR1L	Q6DCA0		hsa-miR-652-5p	0.325103067416321	8	Very High	MBStar|MirTar2|PACCMIT|bitargeting_May_2021|MirAncesTar|miranda_May_2021|mirmap_May_2021|MiRNATIP
MTPN	P58546		hsa-miR-31-3p	0.324602511463453	8	Very High	MBStar|bitargeting_May_2021|miRTar2GO|MirAncesTar|mirbase|MiRNATIP|mirzag|RNA22
SNCA	P37840		hsa-miR-34c-3p	0.324416363692865	5	Very High	Cupid|MBStar|MirAncesTar|MiRNATIP|mirzag
PIKFYVE	Q9Y2I7		hsa-miR-652-5p	0.324260503292215	7	Very High	MirTar2|MirAncesTar|miranda_May_2021|miRDB_v6|MiRNATIP|mirzag|PITA_May_2021
PGAP1	Q75T13		hsa-miR-34c-3p	0.324000373802718	6	Very High	MBStar|MirTar2|PACCMIT|MirAncesTar|MiRNATIP|mirzag
RRAS2	P62070		hsa-miR-31-3p	0.323954732468171	4	Very High	Cupid|miRTar2GO|MirAncesTar|mirzag
SATB2	Q9UPW6		hsa-miR-34c-3p	0.323697605570514	5	Very High	Cupid|MBStar|MirAncesTar|miRDB_v6|mirzag
PARP8	Q8N3A8		hsa-miR-652-5p	0.323641435245581	7	Very High	MBStar|PACCMIT|MirAncesTar|miranda_May_2021|miRDB_v6|mirmap_May_2021|mirzag
TRPS1	Q9UHF7		hsa-miR-34c-3p	0.322940962089131	6	Very High	MBStar|MirTar2|PACCMIT|MirAncesTar|MiRNATIP|mirzag
PPP6R3	Q5H9R7		hsa-miR-34c-3p	0.322744050188866	6	Very High	MBStar|MirTar2|PACCMIT|MirAncesTar|MiRNATIP|mirzag
REV3L	O60673		hsa-miR-31-3p	0.322684115850875	5	Very High	Cupid|MBStar|bitargeting_May_2021|miRTar2GO|MiRNATIP
FAM110B	Q8TC76		hsa-miR-652-3p	0.322227501944503	8	Very High	MBStar|MultiMiTar|bitargeting_May_2021|miRTar2GO|MirAncesTar|mirbase|MiRNATIP|RNA22
BRD1	O95696		hsa-miR-126-3p	0.32210913768496	5	Very High	Cupid|miRTar2GO|mirCoX|mirbase|RNA22
TNPO1	Q92973		hsa-miR-34c-3p	0.321806812545582	6	Very High	MBStar|MirTar2|MirAncesTar|miRDB_v6|MiRNATIP|mirzag
RGS20	O76081		hsa-miR-34c-3p	0.321768780812309	6	Very High	MirTar2|PACCMIT|MirAncesTar|mirbase|miRDB_v6|mirzag
PIK3CG	P48736		hsa-miR-31-3p	0.32149129025714	7	Very High	MBStar|MirTar2|MirAncesTar|mirbase|miRDB_v6|MiRNATIP|RNA22
IRS1	P35568		hsa-miR-126-3p	0.321184288576685	7	Very High	Cupid|MBStar|MirAncesTar|mirCoX|mirbase|miRDB_v6|mirzag
EPB41L3	Q9Y2J2		hsa-miR-31-3p	0.321004307472331	5	Very High	Cupid|bitargeting_May_2021|MirAncesTar|mirbase|MiRNATIP
SNX13	Q9Y5W8		hsa-miR-652-3p	0.320784871171733	5	Very High	Cupid|MBStar|miRTar2GO|MirAncesTar|RNA22
POLR2D	O15514		hsa-miR-652-3p	0.320659610475569	8	Very High	MBStar|MultiMiTar|bitargeting_May_2021|miRTar2GO|MirAncesTar|mirbase|MiRNATIP|RNA22
PLCL1	Q15111		hsa-miR-34c-3p	0.320470913557	5	Very High	MBStar|MirTar2|MirAncesTar|miRDB_v6|mirzag
UBE2K	P61086		hsa-miR-34c-3p	0.319441062260536	6	Very High	MBStar|MirTar2|MirAncesTar|mirbase|MiRNATIP|mirzag
RABL2B	Q9UNT1		hsa-miR-652-5p	0.318858082043119	8	Very High	MBStar|MirTar2|MirAncesTar|miranda_May_2021|miRDB_v6|MiRNATIP|mirzag|PITA_May_2021
GATA3	P23771		hsa-miR-34c-3p	0.318676487164087	6	Very High	Cupid|bitargeting_May_2021|MirAncesTar|mirbase|MiRNATIP|mirzag
TCF7L2	Q9NQB0		hsa-miR-652-3p	0.318468797392494	7	Very High	MBStar|MultiMiTar|miRTar2GO|MirAncesTar|mirbase|MiRNATIP|RNA22
SKAP2	O75563		hsa-miR-31-3p	0.318331250288592	5	Very High	MBStar|miRTar2GO|MirAncesTar|MiRNATIP|mirzag
KHDRBS2	Q5VWX1		hsa-miR-652-5p	0.317915850056174	7	Very High	MirTar2|PACCMIT|MirAncesTar|miranda_May_2021|mirmap_May_2021|mirzag|RNA22
TFEC	O14948		hsa-miR-31-3p	0.317663842899066	5	Very High	MBStar|MirTar2|PACCMIT|MirAncesTar|mirzag
CREBZF	Q9NS37		hsa-miR-34c-3p	0.317329648451445	6	Very High	Cupid|MBStar|MirAncesTar|MiRNATIP|mirzag|RNA22
AKAP13	Q12802		hsa-miR-126-3p	0.316835303828312	5	Very High	Cupid|MBStar|miRTar2GO|mirCoX|MiRNATIP
MTMR4	Q9NYA4		hsa-miR-31-3p	0.316535032726895	4	Very High	Cupid|MBStar|miRTar2GO|RNA22
GABRB2	P47870		hsa-miR-34c-3p	0.316407708297912	5	Very High	MBStar|PACCMIT|MirAncesTar|miRDB_v6|mirzag
YWHAQ	P27348		hsa-miR-34c-3p	0.315885906183337	6	Very High	MBStar|MirTar2|MirAncesTar|mirbase|MiRNATIP|mirzag
ABI2	Q9NYB9		hsa-miR-652-3p	0.315838203115949	7	Very High	MBStar|MultiMiTar|bitargeting_May_2021|miRTar2GO|MirAncesTar|MiRNATIP|RNA22
MIPOL1	Q8TD10		hsa-miR-31-3p	0.315560972650856	6	Very High	MBStar|MirTar2|bitargeting_May_2021|MirAncesTar|MiRNATIP|mirzag
MCOLN2	Q8IZK6		hsa-miR-31-3p	0.315389942772936	8	Very High	MBStar|bitargeting_May_2021|miRTar2GO|MirAncesTar|mirbase|MiRNATIP|mirzag|RNA22
UQCRB	P14927		hsa-miR-34c-3p	0.315275969252309	5	Very High	MBStar|MirTar2|MirAncesTar|MiRNATIP|mirzag
C18orf63	Q68DL7		hsa-miR-31-3p	0.315257041889709	7	Very High	MBStar|MirTar2|bitargeting_May_2021|MirAncesTar|miRDB_v6|mirzag|RNA22
DSG3	P32926		hsa-miR-31-3p	0.31506040700745	7	Very High	MBStar|MirTar2|MirAncesTar|mirbase|miRDB_v6|mirzag|RNA22
MAP4K5	Q9Y4K4		hsa-miR-34c-3p	0.314822834052519	5	Very High	Cupid|MBStar|MirTar2|MirAncesTar|mirzag
JADE2	Q9NQC1		hsa-miR-652-3p	0.314456730332564	7	Very High	MBStar|MultiMiTar|bitargeting_May_2021|miRTar2GO|MirAncesTar|mirbase|RNA22
LRRC8B	Q6P9F7		hsa-miR-31-3p	0.31355145165242	7	Very High	MBStar|MirTar2|bitargeting_May_2021|MirAncesTar|miRDB_v6|MiRNATIP|RNA22
UTS2B	Q765I0		hsa-miR-652-5p	0.31305637577189	6	Very High	MirTar2|MirAncesTar|miranda_May_2021|miRDB_v6|mirzag|PITA_May_2021
GPR137C	Q8N3F9		hsa-miR-34c-3p	0.31303191610746	6	Very High	Cupid|MBStar|MirTar2|MirAncesTar|MiRNATIP|mirzag
USP34	Q70CQ2		hsa-miR-31-3p	0.312502313782204	4	Very High	Cupid|bitargeting_May_2021|miRTar2GO|PITA_May_2021
SAR1B	Q9Y6B6		hsa-miR-652-3p	0.312070219652894	8	Very High	MBStar|bitargeting_May_2021|miRTar2GO|MirAncesTar|mirbase|MiRNATIP|mirzag|PITA_May_2021
TRIM2	Q9C040		hsa-miR-652-5p	0.311690299421577	7	Very High	MBStar|MirTar2|MirAncesTar|miranda_May_2021|miRDB_v6|MiRNATIP|mirzag
IVNS1ABP	Q9Y6Y0		hsa-miR-34c-3p	0.311598388809652	5	Very High	Cupid|PACCMIT|MirAncesTar|MiRNATIP|RNA22
PCDH7	O60245		hsa-miR-126-3p	0.311455466697828	5	Very High	Cupid|bitargeting_May_2021|MirAncesTar|mirCoX|mirzag
FOXP1	Q9H334		hsa-miR-652-3p	0.311411518472735	6	Very High	MBStar|MultiMiTar|bitargeting_May_2021|miRTar2GO|MirAncesTar|RNA22
LCOR	Q96JN0		hsa-miR-34c-3p	0.311347558183184	7	Very High	Cupid|MBStar|bitargeting_May_2021|MirAncesTar|mirmap_May_2021|MiRNATIP|mirzag
ABCA1	O95477		hsa-miR-652-3p	0.311004796762626	7	Very High	MultiMiTar|bitargeting_May_2021|miRTar2GO|MirAncesTar|mirbase|MiRNATIP|RNA22
ADCY1	Q08828		hsa-miR-652-5p	0.310462753928482	9	Very High	MirTar2|bitargeting_May_2021|MirAncesTar|miranda_May_2021|mirmap_May_2021|MiRNATIP|mirzag|PITA_May_2021|rnahybrid_May_2021
GCOM1			hsa-miR-34c-3p	0.310098481046446	4	Very High	Cupid|MirAncesTar|miRDB_v6|mirzag
SETD3	Q86TU7		hsa-miR-34c-3p	0.308268194719452	5	Very High	Cupid|MirAncesTar|miRDB_v6|MiRNATIP|mirzag
CTDSP1	Q9GZU7		hsa-miR-652-3p	0.307960617764417	7	Very High	MultiMiTar|bitargeting_May_2021|miRTar2GO|MirAncesTar|mirbase|PITA_May_2021|RNA22
SLC7A11	Q9UPY5		hsa-miR-652-5p	0.307321101959063	8	Very High	MBStar|bitargeting_May_2021|MirAncesTar|miranda_May_2021|mirmap_May_2021|MiRNATIP|mirzag|PITA_May_2021
KIF3A	Q9Y496		hsa-miR-34c-3p	0.306959632024193	5	Very High	MirTar2|MirAncesTar|mirbase|miRDB_v6|mirzag
BACH2	Q9BYV9		hsa-miR-652-3p	0.306737632818655	6	Very High	MBStar|MultiMiTar|miRTar2GO|MirAncesTar|mirbase|RNA22
FAM126A	Q9BYI3		hsa-miR-34c-3p	0.306375685073381	5	Very High	MirTar2|MirAncesTar|miRDB_v6|MiRNATIP|mirzag
TAF1B	Q53T94		hsa-miR-34c-3p	0.305885175005706	4	Very High	MirTar2|MirAncesTar|mirbase|miRDB_v6
KREMEN1	Q96MU8		hsa-miR-652-5p	0.305542207458356	9	Very High	MirTar2|MirAncesTar|miranda_May_2021|miRDB_v6|mirmap_May_2021|MiRNATIP|mirzag|PITA_May_2021|RNA22
PLD6	Q8N2A8		hsa-miR-652-5p	0.305316719829353	8	Very High	MirTar2|MirAncesTar|miranda_May_2021|miRDB_v6|mirmap_May_2021|MiRNATIP|mirzag|RNA22
MTMR6	Q9Y217		hsa-miR-34c-3p	0.30508297515037	6	Very High	MBStar|MirTar2|MirAncesTar|miRDB_v6|MiRNATIP|mirzag
CHST3	Q7LGC8		hsa-miR-652-3p	0.304747320720111	8	Very High	bitargeting_May_2021|miRTar2GO|MirAncesTar|mirmap_May_2021|MiRNATIP|mirzag|PITA_May_2021|RNA22
SEMA6D	Q8NFY4		hsa-miR-126-3p	0.304738262026688	6	Very High	MBStar|bitargeting_May_2021|miRTar2GO|MirAncesTar|mirCoX|mirbase
IPPK	Q9H8X2		hsa-miR-652-3p	0.304727351870387	6	Very High	MultiMiTar|bitargeting_May_2021|miRTar2GO|MirAncesTar|MiRNATIP|PITA_May_2021
YPEL2	Q96QA6		hsa-miR-652-3p	0.304293619184464	6	Very High	MBStar|MultiMiTar|miRTar2GO|MirAncesTar|MiRNATIP|RNA22
HOXA13	P31271		hsa-miR-34c-3p	0.304087956331264	7	Very High	MBStar|MirTar2|MirAncesTar|mirbase|miRDB_v6|MiRNATIP|mirzag
ERBB4	Q15303		hsa-miR-652-5p	0.304060375320639	6	Very High	MBStar|PACCMIT|MirAncesTar|miranda_May_2021|MiRNATIP|mirzag
ZNF257	Q9Y2Q1		hsa-miR-34c-3p	0.303955286259698	6	Very High	MBStar|MirTar2|bitargeting_May_2021|MirAncesTar|miRDB_v6|mirzag
SVIP	Q8NHG7		hsa-miR-34c-3p	0.30391530835192	8	Very High	MBStar|MirTar2|MirAncesTar|miRDB_v6|mirmap_May_2021|MiRNATIP|mirzag|RNA22
OTUD3	Q5T2D3		hsa-miR-34c-3p	0.30374972658774	6	Very High	MBStar|MirTar2|MirAncesTar|miRDB_v6|MiRNATIP|mirzag
EEF2	P13639		hsa-miR-652-3p	0.303662506960598	6	Very High	MultiMiTar|bitargeting_May_2021|miRTar2GO|MirAncesTar|mirbase|RNA22
CCDC6	Q16204		hsa-miR-652-5p	0.303442748646317	7	Very High	MirTar2|MirAncesTar|miranda_May_2021|miRDB_v6|MiRNATIP|mirzag|RNA22
ADPGK	Q9BRR6		hsa-miR-652-3p	0.303200674605047	7	Very High	bitargeting_May_2021|miRTar2GO|MirAncesTar|mirbase|MiRNATIP|mirzag|PITA_May_2021
ZFHX4	Q86UP3		hsa-miR-652-3p	0.302886284676223	3	Very High	Cupid|MBStar|miRTar2GO
